Row ID,Order ID,Customer ID,Product ID,Product Name,Order Date,Ship Date,Ship Mode,Category,Customer Name,Segment,Sales,Quantity,Profit
3178,CA-2017-122280,SH-20395,OFF-PA-10004911,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",10-Sep-17,10-Sep-17,Same Day,Paper,Shahid Hopkins,Consumer,18.76,2,9.0048
3237,CA-2016-146836,CC-12475,OFF-ST-10001580,Super Decoflex Portable Personal File,02-May-16,02-May-16,Same Day,Storage,Cindy Chapman,Consumer,44.94,3,12.5832
3361,US-2015-142020,TC-21535,OFF-PA-10004569,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",04-Jun-15,08-Jun-15,Second Class,Paper,Tracy Collins,Home Office,30.44,4,14.3068
3442,CA-2014-158337,KA-16525,OFF-PA-10002137,"Southworth 100% Résumé Paper, 24lb.",11-Mar-14,14-Mar-14,Second Class,Paper,Kelly Andreada,Consumer,108.92,14,49.014
3447,CA-2016-158869,AH-10690,OFF-PA-10000474,Easy-staple paper,06-Aug-16,07-Aug-16,First Class,Paper,Anna Häberlin,Corporate,70.88,2,33.3136
3537,CA-2016-145842,FM-14380,OFF-ST-10000419,"Rogers Jumbo File, Granite",17-Jun-16,20-Jun-16,Second Class,Storage,Fred McMath,Consumer,40.74,3,0.4074
3593,CA-2016-108434,JG-15160,OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",05-Dec-16,07-Dec-16,Second Class,Storage,James Galang,Consumer,465.18,3,120.9468
3607,CA-2016-119683,CK-12595,OFF-EN-10001099,Staple envelope,12-Mar-16,16-Mar-16,Second Class,Envelopes,Clytie Kelty,Consumer,29.34,3,13.4964
3794,CA-2015-163762,JE-15475,OFF-AR-10001915,Peel-Off China Markers,27-Nov-15,01-Dec-15,Standard Class,Art,Jeremy Ellison,Consumer,29.79,3,12.5118
3822,CA-2017-141873,HG-14845,OFF-PA-10000069,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",09-Oct-17,14-Oct-17,Standard Class,Paper,Harry Greene,Consumer,18.98,2,8.9206
3967,CA-2016-149902,DW-13540,OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,01-Apr-16,06-Apr-16,Standard Class,Art,Don Weiss,Consumer,88.04,4,22.8904
3981,CA-2014-114517,TH-21235,OFF-AP-10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,23-Dec-14,27-Dec-14,Standard Class,Appliances,Tiffany House,Corporate,56.52,3,15.8256
4197,US-2015-134271,RF-19735,OFF-LA-10004093,Avery 486,18-Apr-15,23-Apr-15,Second Class,Labels,Roland Fjeld,Consumer,21.93,3,10.3071
4200,CA-2015-143105,MA-17560,OFF-LA-10004093,Avery 486,10-Dec-15,10-Dec-15,Same Day,Labels,Matt Abelman,Home Office,7.31,1,3.4357
4202,CA-2015-143105,MA-17560,OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",10-Dec-15,10-Dec-15,Same Day,Paper,Matt Abelman,Home Office,41.28,6,18.9888
4203,CA-2015-143105,MA-17560,OFF-PA-10002254,Xerox 1883,10-Dec-15,10-Dec-15,Same Day,Paper,Matt Abelman,Home Office,184.66,7,84.9436
4412,CA-2014-130624,TB-21280,OFF-PA-10003883,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",21-Jun-14,24-Jun-14,First Class,Paper,Toby Braunhardt,Consumer,19.65,3,9.039
4414,CA-2014-130624,TB-21280,OFF-AP-10001303,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",21-Jun-14,24-Jun-14,First Class,Appliances,Toby Braunhardt,Consumer,59.7,3,26.865
4480,CA-2014-147235,CD-11920,OFF-PA-10004948,Xerox 190,24-Mar-14,28-Mar-14,Standard Class,Paper,Carlos Daly,Consumer,24.9,5,11.703
4524,CA-2014-107454,RD-19720,OFF-LA-10001569,Avery 499,02-Nov-14,06-Nov-14,Standard Class,Labels,Roger Demir,Consumer,34.86,7,16.0356
5212,CA-2015-130876,AZ-10750,OFF-ST-10004258,Portable Personal File Box,12-May-15,16-May-15,Second Class,Storage,Annie Zypern,Consumer,36.63,3,9.8901
5498,CA-2017-164378,MM-18055,OFF-AR-10001177,Newell 349,15-Jul-17,18-Jul-17,Second Class,Art,Michelle Moray,Consumer,6.56,2,1.9024
5499,CA-2017-164378,MM-18055,OFF-LA-10000634,Avery 509,15-Jul-17,18-Jul-17,Second Class,Labels,Michelle Moray,Consumer,7.83,3,3.6018
5502,CA-2017-164378,MM-18055,OFF-PA-10004519,Spiral Phone Message Books with Labels by Adams,15-Jul-17,18-Jul-17,Second Class,Paper,Michelle Moray,Consumer,8.96,2,4.3904
5583,CA-2016-161158,PS-18970,OFF-AR-10000462,Sanford Pocket Accent Highlighters,09-May-16,13-May-16,Standard Class,Art,Paul Stevenson,Home Office,8,5,3.44
5608,CA-2017-105193,JL-15835,OFF-AR-10001547,Newell 311,25-Mar-17,31-Mar-17,Standard Class,Art,John Lee,Consumer,11.05,5,2.9835
5709,US-2015-160857,NW-18400,OFF-SU-10000157,Compact Automatic Electric Letter Opener,08-May-15,15-May-15,Standard Class,Supplies,Natalie Webber,Consumer,357.93,3,7.1586
5712,US-2015-160857,NW-18400,OFF-PA-10003363,Xerox 204,08-May-15,15-May-15,Standard Class,Paper,Natalie Webber,Consumer,19.44,3,9.3312
5814,CA-2015-150196,SR-20740,OFF-PA-10003797,Xerox 209,02-Jul-15,03-Jul-15,First Class,Paper,Steven Roelle,Home Office,19.44,3,9.3312
6347,CA-2017-104822,RB-19465,OFF-LA-10002034,Avery 478,20-Oct-17,20-Oct-17,Same Day,Labels,Rick Bensley,Home Office,24.55,5,12.0295
6441,CA-2016-101161,BW-11110,OFF-AR-10001860,BIC Liqua Brite Liner,13-Oct-16,20-Oct-16,Standard Class,Art,Bart Watters,Corporate,34.7,5,12.492
6442,CA-2016-101161,BW-11110,OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,13-Oct-16,20-Oct-16,Standard Class,Storage,Bart Watters,Corporate,99.87,3,23.9688
6443,CA-2016-101161,BW-11110,OFF-PA-10001295,Computer Printout Paper with Letter-Trim Perforations,13-Oct-16,20-Oct-16,Standard Class,Paper,Bart Watters,Corporate,37.94,2,18.2112
6444,CA-2016-101161,BW-11110,OFF-LA-10000407,Avery White Multi-Purpose Labels,13-Oct-16,20-Oct-16,Standard Class,Labels,Bart Watters,Corporate,24.9,5,11.454
6529,CA-2014-146864,BT-11530,OFF-ST-10004946,Desktop 3-Pocket Hot File,22-Dec-14,26-Dec-14,Standard Class,Storage,Bradley Talbott,Home Office,216.4,4,56.264
6698,US-2016-155103,JF-15190,OFF-PA-10000062,Green Bar Computer Printout Paper,02-Dec-16,07-Dec-16,Standard Class,Paper,Jamie Frazer,Consumer,54.96,1,26.9304
6776,CA-2015-105361,CM-12115,OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",29-Mar-15,04-Apr-15,Standard Class,Paper,Chad McGuire,Consumer,17.64,4,8.1144
6832,US-2017-123204,CS-11860,OFF-AP-10002287,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",21-Jul-17,27-Jul-17,Standard Class,Appliances,Cari Schnelling,Consumer,17.48,4,4.5448
6981,CA-2014-146990,BP-11095,OFF-FA-10000611,Binder Clips by OIC,07-Nov-14,08-Nov-14,First Class,Fasteners,Bart Pistole,Corporate,5.92,4,2.8416
6982,CA-2014-146990,BP-11095,OFF-PA-10000246,Riverleaf Stik-Withit Designer Note Cubes,07-Nov-14,08-Nov-14,First Class,Paper,Bart Pistole,Corporate,30.18,3,13.8828
7205,CA-2015-136658,BO-11425,OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,10-Sep-15,17-Sep-15,Standard Class,Art,Bobby Odegard,Consumer,6.08,2,2.0672
7310,CA-2017-112172,MM-18280,OFF-FA-10004395,Plymouth Boxed Rubber Bands by Plymouth,10-Jun-17,14-Jun-17,Second Class,Fasteners,Muhammed MacIntyre,Corporate,14.13,3,0.7065
7316,CA-2017-115322,ZC-21910,OFF-AR-10004456,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,11-May-17,16-May-17,Second Class,Art,Zuschuss Carroll,Consumer,43.92,3,12.7368
7325,US-2017-126053,CS-11950,OFF-LA-10003766,Self-Adhesive Removable Labels,05-Dec-17,08-Dec-17,First Class,Labels,Carlos Soltero,Consumer,9.45,3,4.536
7551,CA-2014-140396,KH-16330,OFF-EN-10002592,"Peel & Seel Recycled Catalog Envelopes, Brown",20-Nov-14,25-Nov-14,Standard Class,Envelopes,Katharine Harms,Corporate,34.74,3,17.37
7554,CA-2014-140396,KH-16330,OFF-PA-10000223,Xerox 2000,20-Nov-14,25-Nov-14,Standard Class,Paper,Katharine Harms,Corporate,25.92,4,12.4416
7842,CA-2016-116603,AT-10735,OFF-AP-10002892,Belkin F5C206VTEL 6 Outlet Surge,17-Jul-16,22-Jul-16,Standard Class,Appliances,Annie Thurman,Consumer,45.96,2,13.788
7859,CA-2014-103429,LW-16825,OFF-AP-10001005,Honeywell Quietcare HEPA Air Cleaner,30-May-14,01-Jun-14,First Class,Appliances,Laurel Workman,Corporate,235.95,3,77.8635
7860,CA-2014-103429,LW-16825,OFF-PA-10001712,Xerox 1948,30-May-14,01-Jun-14,First Class,Paper,Laurel Workman,Corporate,39.96,4,17.982
7931,CA-2016-120082,DK-12835,OFF-AR-10001955,Newell 319,25-Mar-16,27-Mar-16,Second Class,Art,Damala Kotsonis,Corporate,59.52,3,17.856
8188,CA-2016-127194,BW-11110,OFF-PA-10000659,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",10-Dec-16,16-Dec-16,Standard Class,Paper,Bart Watters,Corporate,62.82,9,29.5254
8202,CA-2015-114811,KD-16495,OFF-ST-10000885,Fellowes Desktop Hanging File Manager,08-Nov-15,08-Nov-15,Same Day,Storage,Keith Dawkins,Corporate,67.15,5,16.7875
8466,CA-2015-116512,MC-18100,OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",09-Apr-15,14-Apr-15,Standard Class,Storage,Mick Crebagga,Consumer,17.94,3,3.0498
8483,US-2017-118535,DJ-13510,OFF-LA-10001297,Avery 473,11-Feb-17,15-Feb-17,Standard Class,Labels,Don Jones,Corporate,20.7,2,9.936
8620,CA-2017-132437,EM-14095,OFF-ST-10001031,Adjustable Personal File Tote,08-Sep-17,13-Sep-17,Second Class,Storage,Eudokia Martin,Corporate,65.12,4,16.9312
8736,US-2014-169390,CS-12250,OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,07-Feb-14,10-Feb-14,Second Class,Storage,Chris Selesnick,Corporate,64.96,4,9.744
8774,CA-2015-132276,LC-16960,OFF-AP-10000804,Hoover Portapower Portable Vacuum,23-Feb-15,28-Feb-15,Standard Class,Appliances,Lindsay Castell,Home Office,26.88,6,6.72
9361,CA-2016-168046,JD-15895,OFF-ST-10004337,"SAFCO Commercial Wire Shelving, 72h",25-Jan-16,28-Jan-16,Second Class,Storage,Jonathan Doherty,Corporate,428.68,7,0
9404,CA-2016-105459,NP-18700,OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,12-Aug-16,17-Aug-16,Second Class,Storage,Nora Preis,Consumer,1591.02,6,286.3836
9461,CA-2014-101833,FG-14260,OFF-PA-10003591,Southworth 100% Cotton The Best Paper,17-Nov-14,22-Nov-14,Second Class,Paper,Frank Gastineau,Home Office,34.44,3,17.22
9469,CA-2017-102925,CD-12280,OFF-PA-10001870,Xerox 202,05-Nov-17,10-Nov-17,Second Class,Paper,Christina DeMoss,Consumer,12.96,2,6.2208
9470,CA-2017-102925,CD-12280,OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",05-Nov-17,10-Nov-17,Second Class,Paper,Christina DeMoss,Consumer,110.96,2,53.2608
9511,CA-2016-105263,LM-17065,OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",06-Aug-16,11-Aug-16,Standard Class,Art,Liz MacKendrick,Consumer,38.34,9,15.7194
9594,CA-2017-108931,HZ-14950,OFF-PA-10002741,Xerox 1980,14-Sep-17,19-Sep-17,Standard Class,Paper,Henia Zydlo,Consumer,8.56,2,3.852
9595,CA-2017-108931,HZ-14950,OFF-PA-10003845,Xerox 1987,14-Sep-17,19-Sep-17,Standard Class,Paper,Henia Zydlo,Consumer,11.56,2,5.6644
9608,CA-2017-117128,BF-11080,OFF-PA-10000007,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",05-Dec-17,08-Dec-17,Second Class,Paper,Bart Folk,Consumer,21.6,6,9.936
9609,CA-2017-117128,BF-11080,OFF-LA-10000248,Avery 52,05-Dec-17,08-Dec-17,Second Class,Labels,Bart Folk,Consumer,11.07,3,5.2029
9874,CA-2016-100587,SL-20155,OFF-PA-10004609,Xerox 221,10-Dec-16,14-Dec-16,Standard Class,Paper,Sara Luxemburg,Home Office,6.48,1,3.1104
9888,CA-2017-169607,CA-12265,OFF-PA-10000477,Xerox 1952,12-Oct-17,15-Oct-17,First Class,Paper,Christina Anderson,Consumer,9.96,2,4.6812
97,CA-2017-161018,PN-18775,FUR-FU-10000629,9-3/4 Diameter Round Wall Clock,09-Nov-17,11-Nov-17,Second Class,Furnishings,Parhena Norris,Home Office,96.53,7,40.5426
259,CA-2017-163139,CC-12670,TEC-AC-10000290,Sabrent 4-Port USB 2.0 Hub,01-Dec-17,03-Dec-17,Second Class,Accessories,Craig Carreira,Consumer,20.37,3,6.9258
350,CA-2016-129714,AB-10060,TEC-AC-10000290,Sabrent 4-Port USB 2.0 Hub,01-Sep-16,03-Sep-16,First Class,Accessories,Adam Bellavance,Home Office,6.79,1,2.3086
365,CA-2017-144904,KW-16435,FUR-FU-10000023,Eldon Wave Desk Accessories,25-Sep-17,01-Oct-17,Standard Class,Furnishings,Katrina Willman,Consumer,47.12,8,20.7328
391,CA-2017-101798,MV-18190,TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,11-Dec-17,15-Dec-17,Standard Class,Accessories,Mike Vittorini,Consumer,39.98,2,13.5932
627,CA-2017-163020,MO-17800,FUR-FU-10000221,"Master Caster Door Stop, Brown",15-Sep-17,19-Sep-17,Standard Class,Furnishings,Meg O'Connel,Home Office,35.56,7,12.0904
908,CA-2017-143259,PO-18865,TEC-PH-10004774,Gear Head AU3700S Headset,30-Dec-17,03-Jan-18,Standard Class,Phones,Patrick O'Donnell,Consumer,90.93,7,2.7279
922,CA-2015-111164,SE-20110,TEC-AC-10002473,Maxell 4.7GB DVD-R,11-Apr-15,15-Apr-15,Standard Class,Accessories,Sanjit Engle,Consumer,85.14,3,34.9074
923,CA-2015-111164,SE-20110,TEC-PH-10004531,OtterBox Commuter Series Case - iPhone 5 & 5s,11-Apr-15,15-Apr-15,Standard Class,Phones,Sanjit Engle,Consumer,21.99,1,10.5552
1055,CA-2015-110667,NF-18595,FUR-FU-10004622,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,04-Apr-15,08-Apr-15,Standard Class,Furnishings,Nicole Fjeld,Home Office,108.4,2,22.764
1288,CA-2016-154711,TB-21355,FUR-FU-10000397,Luxo Economy Swing Arm Lamp,22-Nov-16,26-Nov-16,Standard Class,Furnishings,Todd Boyes,Corporate,39.88,2,11.1664
1862,US-2017-121251,GM-14440,TEC-PH-10004896,Nokia Lumia 521 (T-Mobile),26-Mar-17,27-Mar-17,First Class,Phones,Gary McGarr,Consumer,119.96,4,33.5888
1948,CA-2017-157987,AC-10615,FUR-FU-10001196,DAX Cubicle Frames - 8x10,02-Sep-17,06-Sep-17,Standard Class,Furnishings,Ann Chong,Corporate,11.54,2,3.462
1952,CA-2017-157987,AC-10615,TEC-PH-10003885,Cisco SPA508G,02-Sep-17,06-Sep-17,Standard Class,Phones,Ann Chong,Corporate,197.97,3,57.4113
1956,CA-2017-157987,AC-10615,TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,02-Sep-17,06-Sep-17,Standard Class,Accessories,Ann Chong,Corporate,238,2,38.08
1957,CA-2017-157987,AC-10615,TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,02-Sep-17,06-Sep-17,Standard Class,Accessories,Ann Chong,Corporate,167.97,3,40.3128
2105,CA-2017-167101,BM-11650,TEC-AC-10001266,Memorex Micro Travel Drive 8 GB,24-Mar-17,28-Mar-17,Second Class,Accessories,Brian Moss,Corporate,26,2,11.7
2183,CA-2016-128818,CJ-12010,TEC-MA-10000488,Bady BDG101FRU Card Printer,07-May-16,11-May-16,Standard Class,Machines,Caroline Jumper,Consumer,3999.95,5,1159.9855
2184,CA-2016-128818,CJ-12010,TEC-AC-10001767,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,07-May-16,11-May-16,Standard Class,Accessories,Caroline Jumper,Consumer,199.95,5,21.9945
2185,CA-2016-128818,CJ-12010,FUR-FU-10001940,Staple-based wall hangings,07-May-16,11-May-16,Standard Class,Furnishings,Caroline Jumper,Consumer,63.68,8,28.0192
2294,CA-2015-130995,QJ-19255,TEC-PH-10000347,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,01-Nov-15,06-Nov-15,Standard Class,Phones,Quincy Jones,Corporate,4.95,1,1.3365
2308,CA-2017-116225,SV-20935,TEC-AC-10001432,Enermax Aurora Lite Keyboard,05-Nov-17,09-Nov-17,Standard Class,Accessories,Susan Vittorini,Consumer,390.75,5,171.93
2392,US-2015-127040,SG-20605,TEC-AC-10002637,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),06-Dec-15,10-Dec-15,Standard Class,Accessories,Speros Goranitis,Consumer,1619.91,9,97.1946
2393,US-2015-127040,SG-20605,FUR-FU-10002878,"Seth Thomas 14"" Day/Date Wall Clock",06-Dec-15,10-Dec-15,Standard Class,Furnishings,Speros Goranitis,Consumer,113.92,4,42.1504
2465,CA-2017-148691,CS-12460,TEC-PH-10000576,AT&T 1080 Corded phone,03-Dec-17,09-Dec-17,Standard Class,Phones,Chuck Sachs,Consumer,136.99,1,36.9873
2564,CA-2015-110632,HR-14830,TEC-AC-10000387,KeyTronic KT800P2 - Keyboard - Black,17-Mar-15,22-Mar-15,Second Class,Accessories,Harold Ryan,Corporate,15.02,1,2.7036
2705,CA-2017-156818,JD-16015,TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,11-Jul-17,13-Jul-17,Second Class,Accessories,Joy Daniels,Consumer,132.6,6,17.238
3158,CA-2015-139584,EM-13810,TEC-AC-10001266,Memorex Micro Travel Drive 8 GB,24-Aug-15,28-Aug-15,Standard Class,Accessories,Eleni McCrary,Corporate,26,2,11.7
3197,CA-2017-109750,FH-14365,TEC-PH-10000702,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",22-Jul-17,28-Jul-17,Standard Class,Phones,Fred Hopkins,Corporate,29.97,3,14.0859
3231,CA-2017-131625,BN-11515,FUR-FU-10004960,"Seth Thomas 12"" Clock w/ Goldtone Case",01-Sep-17,05-Sep-17,Second Class,Furnishings,Bradley Nguyen,Consumer,114.9,5,39.066
3324,CA-2015-120810,TH-21550,FUR-FU-10002253,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",23-Jul-15,27-Jul-15,Standard Class,Furnishings,Tracy Hopkins,Home Office,128.82,3,50.2398
3975,CA-2016-167556,JM-15250,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",29-Mar-16,02-Apr-16,Standard Class,Furnishings,Janet Martin,Consumer,414,8,124.2
4759,CA-2014-121573,SG-20605,TEC-PH-10000984,Panasonic KX-TG9471B,03-Nov-14,07-Nov-14,Standard Class,Phones,Speros Goranitis,Consumer,783.96,4,219.5088
4954,CA-2015-153906,MS-17980,TEC-PH-10001527,Plantronics MX500i Earset,16-Mar-15,20-Mar-15,Standard Class,Phones,Michael Stewart,Corporate,85.9,2,2.577
5127,CA-2014-160766,DM-13015,TEC-MA-10003979,Ativa V4110MDD Micro-Cut Shredder,14-Sep-14,14-Sep-14,Same Day,Machines,Darrin Martin,Consumer,2799.96,4,1371.9804
5129,CA-2014-160766,DM-13015,TEC-PH-10001536,Spigen Samsung Galaxy S5 Case Wallet,14-Sep-14,14-Sep-14,Same Day,Phones,Darrin Martin,Consumer,16.99,1,4.4174
5130,CA-2014-160766,DM-13015,TEC-PH-10000526,Vtech CS6719,14-Sep-14,14-Sep-14,Same Day,Phones,Darrin Martin,Consumer,287.97,3,80.6316
5514,CA-2015-103177,EN-13780,TEC-PH-10001795,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,30-May-15,01-Jun-15,First Class,Phones,Edward Nazzal,Consumer,239.97,3,2.3997
5516,CA-2015-103177,EN-13780,TEC-PH-10001527,Plantronics MX500i Earset,30-May-15,01-Jun-15,First Class,Phones,Edward Nazzal,Consumer,128.85,3,3.8655
6366,CA-2017-144848,DS-13030,TEC-PH-10004006,Panasonic KX - TS880B Telephone,04-Apr-17,05-Apr-17,First Class,Phones,Darrin Sayre,Home Office,41.22,1,11.1294
6368,CA-2017-144848,DS-13030,TEC-PH-10002262,LG Electronics Tone+ HBS-730 Bluetooth Headset,04-Apr-17,05-Apr-17,First Class,Phones,Darrin Sayre,Home Office,119.02,2,33.3256
6372,CA-2017-143035,CC-12430,FUR-FU-10001934,Magnifier Swing Arm Lamp,03-Oct-17,05-Oct-17,Second Class,Furnishings,Chuck Clark,Home Office,83.92,4,21.8192
6374,CA-2017-143035,CC-12430,TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,03-Oct-17,05-Oct-17,Second Class,Accessories,Chuck Clark,Home Office,371.97,3,66.9546
6457,CA-2014-110065,SP-20650,TEC-PH-10002468,"Plantronics CS 50-USB - headset - Convertible, Monaural",05-Aug-14,11-Aug-14,Standard Class,Phones,Stephanie Phelps,Corporate,135.99,1,36.7173
6747,CA-2017-159156,KB-16600,TEC-PH-10004389,Nokia Lumia 925,13-Nov-17,16-Nov-17,First Class,Phones,Ken Brennan,Corporate,629.95,5,163.787
6778,US-2017-166037,CL-12700,TEC-AC-10002800,Plantronics Audio 478 Stereo USB Headset,28-Jan-17,01-Feb-17,Standard Class,Accessories,Craig Leslie,Home Office,449.91,9,157.4685
6831,CA-2016-140438,PW-19030,TEC-PH-10001750,Samsung Rugby III,24-Dec-16,27-Dec-16,Second Class,Phones,Pauline Webber,Corporate,197.97,3,53.4519
6901,CA-2015-140557,TN-21040,TEC-AC-10002402,Razer Kraken PRO Over Ear PC and Music Headset,07-Sep-15,11-Sep-15,Standard Class,Accessories,Tanja Norvell,Home Office,559.93,7,167.979
7042,CA-2017-103443,AT-10735,FUR-FU-10000308,Deflect-o Glass Clear Studded Chair Mats,17-Dec-17,23-Dec-17,Standard Class,Furnishings,Annie Thurman,Consumer,124.36,2,27.3592
7320,CA-2017-100097,MN-17935,TEC-PH-10002310,Plantronics Calisto P620-M USB Wireless Speakerphone System,26-Nov-17,29-Nov-17,Second Class,Phones,Michael Nguyen,Consumer,979.95,5,264.5865
7321,CA-2017-100097,MN-17935,FUR-FU-10003623,"DataProducts Ampli Magnifier Task Lamp, Black,",26-Nov-17,29-Nov-17,Second Class,Furnishings,Michael Nguyen,Consumer,135.3,5,37.884
8014,CA-2017-120168,TB-21625,TEC-AC-10002167,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,25-May-17,25-May-17,Same Day,Accessories,Trudy Brown,Consumer,120,8,13.2
8016,CA-2017-120168,TB-21625,FUR-FU-10000732,Eldon 200 Class Desk Accessories,25-May-17,25-May-17,Same Day,Furnishings,Trudy Brown,Consumer,18.84,3,6.0288
8243,CA-2014-109855,LH-16900,TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,01-Sep-14,05-Sep-14,Standard Class,Accessories,Lena Hernandez,Consumer,357,3,57.12
8751,US-2015-163825,LC-16885,TEC-PH-10004922,RCA Visys Integrated PBX 8-Line Router,16-Jun-15,19-Jun-15,First Class,Phones,Lena Creighton,Consumer,133.98,2,33.495
8906,US-2016-126431,SU-20665,TEC-AC-10001635,KeyTronic KT400U2 - Keyboard - Black,01-Jul-16,01-Jul-16,Same Day,Accessories,Stephanie Ulpright,Home Office,30.84,3,6.168
9250,CA-2016-127761,SW-20275,TEC-PH-10003691,BlackBerry Q10,10-Nov-16,14-Nov-16,Standard Class,Phones,Scott Williamson,Consumer,881.93,7,220.4825
9321,US-2017-108343,AR-10825,FUR-FU-10000747,Tenex B1-RE Series Chair Mats for Low Pile Carpets,20-Jul-17,25-Jul-17,Standard Class,Furnishings,Anthony Rawles,Corporate,183.92,4,31.2664
9505,CA-2016-113607,PW-19030,TEC-PH-10004094,Motorola L703CM,14-Oct-16,18-Oct-16,Standard Class,Phones,Pauline Webber,Corporate,1091.93,7,272.9825
9851,CA-2016-158155,EH-13765,FUR-FU-10000732,Eldon 200 Class Desk Accessories,02-May-16,06-May-16,Standard Class,Furnishings,Edward Hooks,Corporate,12.56,2,4.0192
9854,CA-2016-158155,EH-13765,FUR-FU-10002253,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",02-May-16,06-May-16,Standard Class,Furnishings,Edward Hooks,Corporate,214.7,5,83.733
9939,CA-2016-169824,NS-18640,FUR-FU-10004864,Eldon 500 Class Desk Accessories,12-Dec-16,17-Dec-16,Standard Class,Furnishings,Noel Staavos,Corporate,60.35,5,19.9155
180,CA-2015-137225,JK-15640,OFF-AR-10001940,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",15-Dec-15,19-Dec-15,Standard Class,Art,Jim Kriz,Home Office,3.28,1,1.4104
260,CA-2017-163139,CC-12670,OFF-ST-10002790,Safco Industrial Shelving,01-Dec-17,03-Dec-17,Second Class,Storage,Craig Carreira,Consumer,221.55,3,6.6465
351,CA-2016-129714,AB-10060,OFF-PA-10001970,Xerox 1881,01-Sep-16,03-Sep-16,First Class,Paper,Adam Bellavance,Home Office,24.56,2,11.5432
353,CA-2016-129714,AB-10060,OFF-PA-10001970,Xerox 1881,01-Sep-16,03-Sep-16,First Class,Paper,Adam Bellavance,Home Office,49.12,4,23.0864
362,CA-2017-144904,KW-16435,OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",25-Sep-17,01-Oct-17,Standard Class,Labels,Katrina Willman,Consumer,20.7,2,9.936
364,CA-2017-144904,KW-16435,OFF-AR-10003732,Newell 333,25-Sep-17,01-Oct-17,Standard Class,Art,Katrina Willman,Consumer,5.56,2,1.4456
873,CA-2014-148488,SM-20005,OFF-PA-10004470,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",10-Dec-14,15-Dec-14,Standard Class,Paper,Sally Matthias,Consumer,11.36,2,5.2256
924,CA-2015-111164,SE-20110,OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,11-Apr-15,15-Apr-15,Standard Class,Appliances,Sanjit Engle,Consumer,406.6,5,113.848
1054,CA-2015-110667,NF-18595,OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,04-Apr-15,08-Apr-15,Standard Class,Art,Nicole Fjeld,Home Office,11.16,2,4.3524
1207,CA-2016-137050,SW-20755,OFF-ST-10004634,"Personal Folder Holder, Ebony",14-Jul-16,18-Jul-16,Second Class,Storage,Steven Ward,Corporate,11.21,1,3.363
